,Unnamed: 0,Unnamed: 0.1,max_leaf_nodes,max_depth,test_score,train_score,train_minus_test
3658,4083,7084,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3657,4077,797,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3656,4068,2915,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3636,4086,7081,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3634,4107,3539,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3597,4199,2762,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3615,4088,3550,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3613,4090,3549,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3612,4091,2690,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3611,4092,2691,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3610,4093,2692,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3609,4094,2693,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3608,4095,2979,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3607,4096,2980,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3606,4097,2981,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3605,4098,2982,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3604,4099,2983,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3603,4100,756,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3602,4101,757,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3601,4102,758,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3600,4104,760,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3599,4197,2764,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3614,4089,719,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3616,4103,759,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3633,4108,3540,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3617,4105,2984,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3632,4109,3541,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3631,4110,3542,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3630,4111,3543,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3629,4112,3544,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3628,4113,3545,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3627,4114,3546,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3626,4115,2986,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3625,4116,3547,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3624,4117,3548,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3623,4118,2830,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3622,4119,8185,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3621,4120,2828,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3620,4121,3804,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3619,4106,2985,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3618,4196,2765,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3671,4070,2914,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3672,4122,3806,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3673,4123,7559,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3728,4141,2338,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3726,4127,2342,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3725,4128,2341,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3724,4129,2340,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3723,4130,8055,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3722,4131,8056,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3721,4132,8057,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3720,4133,8058,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3719,4134,8059,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3718,4135,8060,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3717,4136,8061,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3716,4137,2339,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3715,4138,7561,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3714,4139,7562,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3713,4140,8062,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3712,4159,875,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3727,4126,2343,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3729,4142,2337,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3674,4124,7560,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3730,4143,2336,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3745,4145,8063,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3744,4146,8450,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3743,4147,7563,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3742,4148,2334,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3741,4149,3805,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3740,4150,3803,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3739,4144,2335,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3738,4151,3219,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3737,4153,873,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3736,4154,8193,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3735,4155,3217,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3734,4156,874,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3733,4157,3216,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3732,4158,3215,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3731,4152,7558,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3711,4125,8054,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3710,4160,876,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3709,4162,878,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3708,4182,2331,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3689,4164,7685,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3688,4165,881,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3687,4166,3214,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3686,4167,3213,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3685,4168,2609,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3684,4169,7556,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3683,4170,7557,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3682,4171,3794,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3681,4172,3795,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3680,4173,3796,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3679,4174,3797,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3678,4175,3798,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3677,4176,3799,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3676,4177,3800,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3675,4161,877,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3690,4163,879,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3691,4178,3801,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3692,4179,3802,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3701,4188,2766,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3707,4183,7564,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3706,4184,3144,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3705,4185,3143,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3704,4186,6844,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3703,4187,6843,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3702,4181,2332,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3700,4190,6841,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3693,4180,2333,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3699,4191,6840,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3698,4192,6839,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3697,4193,8447,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3696,4194,3142,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3695,4195,3141,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3694,4189,6842,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3598,4198,2763,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3670,4071,2913,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3596,4294,8188,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3504,4215,7565,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3502,4201,2760,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3501,4202,2759,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3500,4203,3140,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3498,4205,2758,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3497,4206,2757,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3496,4207,2756,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3495,4208,2755,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3494,4209,2754,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3493,4210,3138,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3492,4211,3145,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3491,4212,6845,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3490,4213,3146,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3489,4214,922,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3488,4233,6847,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3487,4234,7567,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3503,4200,2761,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3505,4216,7566,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3522,4271,3221,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3506,4217,8449,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3450,4253,8190,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3520,4220,916,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3519,4221,917,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3518,4222,918,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3517,4223,919,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3516,4224,920,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3515,4218,914,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3514,4225,8448,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3513,4227,923,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3512,4228,3135,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3511,4229,6851,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3510,4230,6850,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3509,4231,6849,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3508,4232,6848,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3507,4226,921,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3486,4235,7568,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3485,4236,6846,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3484,4256,6966,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3483,4257,6965,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3464,4238,8065,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3463,4239,8066,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3462,4240,3134,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3461,4241,3218,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3460,4242,880,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3459,4243,3220,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3458,4244,6963,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3457,4245,3713,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3456,4246,3714,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3455,4247,3715,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3454,4248,3716,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3453,4249,3717,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3452,4250,3718,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3451,4251,3719,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3595,4295,3295,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3465,4237,8064,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3466,4252,3720,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3467,4254,6968,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3476,4264,6958,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3482,4258,6964,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3481,4259,6962,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3480,4260,7445,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3479,4261,6961,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3478,4262,6960,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3477,4263,6959,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3475,4265,6957,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3468,4272,7441,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3474,4266,6956,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3473,4267,7437,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3472,3748,6279,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3471,4269,7439,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3470,4270,7440,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3469,4255,6967,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3521,4219,915,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3499,4204,3139,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3523,4273,7442,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3577,4276,3711,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3575,4278,3709,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3574,4279,7684,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3573,4280,3056,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3572,4281,833,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3571,4282,834,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3570,4283,835,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3569,4284,836,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3568,4285,837,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3567,4286,838,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3566,4287,839,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3565,4288,840,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3564,4289,8186,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3563,4308,7444,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3562,4309,8191,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3561,4310,7446,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3576,4277,3710,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3578,4275,3712,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3559,4331,3224,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3579,4290,8187,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3594,4296,3294,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3593,4297,3293,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3592,4298,3060,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3591,4299,3061,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3590,4293,3059,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3589,4300,3062,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3588,4302,3064,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3587,4303,8189,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3586,4304,7434,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3585,4305,7435,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3584,4306,7436,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3583,4307,3708,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3524,4049,7196,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3581,4292,3058,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3580,4291,3057,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3560,4311,2616,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3582,4301,3063,21,14,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3558,4332,3223,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3541,4327,2611,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3539,4313,2618,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3538,4314,2617,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3537,4315,2546,21,15,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3536,4316,615,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3535,4317,8192,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3534,4318,2547,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3533,4319,2548,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3532,4320,2549,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3531,4321,2550,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3529,4323,2621,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3528,4324,2614,21,12,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3527,4325,2613,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3526,4326,2612,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3525,4328,581,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3557,4333,3222,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3540,4312,2619,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3530,4322,2615,21,13,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3542,4329,2610,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3550,4340,7682,21,10,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3556,4334,2620,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3543,4274,7443,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3555,4335,7814,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3554,4336,3067,21,18,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3552,4338,3068,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3551,4339,7680,21,8,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3553,4337,3065,21,16,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3549,4341,7679,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3545,4345,7683,21,11,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3548,4342,7681,21,9,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3547,4343,3066,21,17,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3546,4344,614,21,7,0.9009675310031208,0.9016051812226348,0.0006376502195141187
3544,4330,3225,21,19,0.9009675310031208,0.9016051812226348,0.0006376502195141187
4411,4354,4805,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4412,4353,4903,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4413,4352,3292,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4414,4351,1943,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4416,4349,6047,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4415,4350,4612,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4418,4347,7312,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4417,4348,3212,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4419,4394,3622,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4409,4370,682,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4410,4355,5830,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4402,4364,5938,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4408,4356,718,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4407,4358,2978,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4406,4360,1228,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4405,4361,2537,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4404,4362,5723,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4403,4363,3055,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4401,4365,6268,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4400,4366,1430,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4399,4367,7678,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4421,4359,580,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4398,4368,1378,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4420,4369,613,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4438,4374,1537,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4422,4371,5002,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4423,4383,4708,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4396,4395,6607,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4444,4380,3133,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4443,4379,1822,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4442,4378,3455,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4441,4373,7802,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4440,4376,1483,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4439,4375,1277,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4437,4381,2608,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4436,4377,5617,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4435,4382,3373,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4434,4393,6493,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4433,4384,647,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4432,4385,6157,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4431,4386,4517,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4430,4387,7555,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4429,4388,7433,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4428,4389,1882,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4427,4390,4423,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4426,4391,548,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4425,4392,1180,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4424,4372,2005,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4397,4357,2068,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4346,4411,1763,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4395,4346,1327,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4357,4402,955,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4368,4398,6380,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4367,4421,5102,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4366,4399,3707,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4365,4400,6955,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4364,4401,4147,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4363,4403,913,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4362,4404,2330,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4361,4405,5305,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4360,4406,4057,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4358,4408,7927,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4356,4410,5512,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4370,4438,5203,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4355,4409,793,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4354,4419,4238,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4353,4417,755,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4352,4418,4330,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4351,4415,3793,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4350,4416,1133,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4349,4414,2680,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4348,4413,2902,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4347,4412,3968,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4394,4397,1592,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4369,4420,8308,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4359,4407,8053,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4371,4422,3538,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
4383,4434,872,21,6,0.9009137720114764,0.901583252424736,0.0006694804132595378
